symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-03-27 00:00:00+00:00,168.34,175.15,166.92,173.68,38962839,40.5993231171,42.2417217771,40.2568552614,41.8871951941,155851356,0.0,1.0
AAPL,2018-03-28 00:00:00+00:00,166.48,170.02,165.19,167.25,41668545,40.1507384611,41.0044963548,39.8396232964,40.3364428617,166674180,0.0,1.0
AAPL,2018-03-29 00:00:00+00:00,167.78,171.75,166.9,167.81,38398505,40.4642653712,41.4217283199,40.2520317705,40.4715006076,153594020,0.0,1.0
AAPL,2018-04-02 00:00:00+00:00,166.68,168.94,164.47,166.64,37586791,40.1989733703,40.7440278449,39.6659776231,40.1893263885,150347164,0.0,1.0
AAPL,2018-04-03 00:00:00+00:00,168.39,168.75,164.88,167.64,30278046,40.6113818444,40.6982046811,39.7648591871,40.4305009347,121112184,0.0,1.0
AAPL,2018-04-04 00:00:00+00:00,171.61,172.01,164.77,164.88,34605489,41.3879638834,41.4844337019,39.738329987,39.7648591871,138421956,0.0,1.0
AAPL,2018-04-05 00:00:00+00:00,172.8,174.23,172.08,172.58,26933197,41.6749615934,42.0198411946,41.5013159201,41.6219031933,107732788,0.0,1.0
AAPL,2018-04-06 00:00:00+00:00,168.38,172.48,168.2,170.97,35005290,40.608970099,41.5977857386,40.5655586807,41.2336121738,140021160,0.0,1.0
AAPL,2018-04-09 00:00:00+00:00,170.05,173.09,169.85,169.88,29017718,41.0117315912,41.7449022119,40.963496682,40.9707319184,116070872,0.0,1.0
AAPL,2018-04-10 00:00:00+00:00,173.25,174.0,171.53,173.0,28614241,41.7834901393,41.964371049,41.3686699197,41.7231965027,114456964,0.0,1.0
AAPL,2018-04-11 00:00:00+00:00,172.44,173.92,171.7,172.23,22431640,41.5881387568,41.9450770853,41.4096695926,41.5374921021,89726560,0.0,1.0
AAPL,2018-04-12 00:00:00+00:00,174.14,175.0,173.04,173.41,22889285,41.9981354854,42.2055455952,41.7328434845,41.8220780667,91557140,0.0,1.0
AAPL,2018-04-13 00:00:00+00:00,174.73,175.84,173.85,174.78,25124255,42.1404284677,42.4081322141,41.928194867,42.152487195,100497020,0.0,1.0
AAPL,2018-04-16 00:00:00+00:00,175.82,176.19,174.83,175.03,21578420,42.4033087231,42.4925433053,42.1645459223,42.2127808316,86313680,0.0,1.0
AAPL,2018-04-17 00:00:00+00:00,178.24,178.94,176.41,176.49,26605442,42.9869511251,43.1557733075,42.5456017054,42.5648956691,106421768,0.0,1.0
AAPL,2018-04-18 00:00:00+00:00,177.84,178.82,176.88,177.81,20754538,42.8904813066,43.1268323619,42.6589537422,42.8832460702,83018152,0.0,1.0
AAPL,2018-04-19 00:00:00+00:00,172.8,175.39,172.66,173.76,34808800,41.6749615934,42.2996036683,41.641197157,41.9064891578,139235200,0.0,1.0
AAPL,2018-04-20 00:00:00+00:00,165.72,171.22,165.43,170.6,65491140,39.9674458059,41.2939058104,39.8975051875,41.1443775917,261964560,0.0,1.0
AAPL,2018-04-23 00:00:00+00:00,165.24,166.92,164.09,166.83,36515477,39.8516820237,40.2568552614,39.5743312955,40.2351495523,146061908,0.0,1.0
AAPL,2018-04-24 00:00:00+00:00,162.94,166.33,161.22,165.67,33692017,39.2969805673,40.1145622791,38.8821603478,39.9553870786,134768068,0.0,1.0
AAPL,2018-04-25 00:00:00+00:00,163.65,165.42,162.41,162.62,28382084,39.4682144952,39.8950934421,39.1691580578,39.2198047125,113528336,0.0,1.0
AAPL,2018-04-26 00:00:00+00:00,164.22,165.73,163.37,164.12,27963014,39.6056839865,39.9698575514,39.4006856222,39.5815665319,111852056,0.0,1.0
AAPL,2018-04-27 00:00:00+00:00,162.32,164.33,160.63,164.0,35655839,39.1474523487,39.6322131866,38.7398673655,39.5526255864,142623356,0.0,1.0
AAPL,2018-04-30 00:00:00+00:00,165.26,167.26,161.84,162.13,42427424,39.8565055147,40.3388546072,39.0316885664,39.1016291849,169709696,0.0,1.0
AAPL,2018-05-01 00:00:00+00:00,169.1,169.2,165.27,166.41,53569376,40.7826157723,40.8067332269,39.8589172601,40.1338562429,214277504,0.0,1.0
AAPL,2018-05-02 00:00:00+00:00,176.57,177.75,173.8,175.23,66539371,42.5841896328,42.8687755974,41.9161361397,42.2610157408,266157484,0.0,1.0
AAPL,2018-05-03 00:00:00+00:00,176.89,177.5,174.44,175.88,34068180,42.6613654876,42.8084819609,42.0704878493,42.4177791959,136272720,0.0,1.0
AAPL,2018-05-04 00:00:00+00:00,183.83,184.25,178.17,178.25,56201317,44.3351168387,44.4364101481,42.9700689068,42.9893628705,224805268,0.0,1.0
AAPL,2018-05-07 00:00:00+00:00,185.16,187.67,184.75,185.18,42451423,44.6558789852,45.2612270963,44.5569974212,44.6607024761,169805692,0.0,1.0
AAPL,2018-05-08 00:00:00+00:00,186.05,186.22,183.67,184.99,28402777,44.8705243314,44.9115240042,44.2965289113,44.6148793123,113611108,0.0,1.0
AAPL,2018-05-09 00:00:00+00:00,187.36,187.4,185.22,186.55,23211241,45.186462987,45.1961099688,44.670349458,44.9911116045,92844964,0.0,1.0
AAPL,2018-05-10 00:00:00+00:00,190.04,190.37,187.65,187.74,27989289,45.8328107709,45.9123983712,45.2564036054,45.2781093145,111957156,0.0,1.0
AAPL,2018-05-11 00:00:00+00:00,188.59,190.06,187.45,189.49,26212221,45.6591650976,46.0150639931,45.3831618726,45.8770623806,104848884,0.73,1.0
AAPL,2018-05-14 00:00:00+00:00,188.15,189.53,187.86,189.01,20778772,45.5526375371,45.8867467042,45.4824261904,45.7608504963,83115088,0.0,1.0
AAPL,2018-05-15 00:00:00+00:00,186.44,187.07,185.1,186.78,23695159,45.1386326995,45.2911607976,44.814207856,45.2209494508,94780636,0.0,1.0
AAPL,2018-05-16 00:00:00+00:00,188.18,188.46,186.0,186.07,19183064,45.5599007798,45.6276910457,45.032105139,45.0490527054,76732256,0.0,1.0
AAPL,2018-05-17 00:00:00+00:00,186.99,188.91,186.36,188.0,17294029,45.2717921502,45.7366396871,45.1192640521,45.5163213233,69176116,0.0,1.0
AAPL,2018-05-18 00:00:00+00:00,186.31,187.81,186.13,187.19,18297728,45.1071586475,45.4703207858,45.063579191,45.3202137686,73190912,0.0,1.0
AAPL,2018-05-21 00:00:00+00:00,187.63,189.27,186.91,188.0,18400787,45.4267413292,45.8237986003,45.2524235028,45.5163213233,73603148,0.0,1.0
AAPL,2018-05-22 00:00:00+00:00,187.16,188.88,186.78,188.38,15240704,45.3129505259,45.7293764444,45.2209494508,45.6083223983,60962816,0.0,1.0
AAPL,2018-05-23 00:00:00+00:00,188.36,188.5,185.76,186.35,20058415,45.6034802364,45.6373753693,44.9739991969,45.1168429712,80233660,0.0,1.0
AAPL,2018-05-24 00:00:00+00:00,188.15,188.84,186.21,188.77,23233975,45.5526375371,45.7196921207,45.0829478383,45.7027445542,92935900,0.0,1.0
AAPL,2018-05-25 00:00:00+00:00,188.58,189.65,187.65,188.23,17460963,45.6567440167,45.9157996753,45.431583491,45.5720061845,69843852,0.0,1.0
AAPL,2018-05-29 00:00:00+00:00,187.9,188.75,186.87,187.6,22514075,45.492110514,45.6979023924,45.2427391791,45.4194780864,90056300,0.0,1.0
AAPL,2018-05-30 00:00:00+00:00,187.5,188.0,186.78,187.72,18690547,45.3952672772,45.5163213233,45.2209494508,45.4485310575,74762188,0.0,1.0
AAPL,2018-05-31 00:00:00+00:00,186.87,188.23,186.14,187.22,27482793,45.2427391791,45.5720061845,45.0660002719,45.3274770114,109931172,0.0,1.0
AAPL,2018-06-01 00:00:00+00:00,190.24,190.26,187.75,187.99,23442510,46.0586434497,46.0634856115,45.4557943002,45.5139002423,93770040,0.0,1.0
AAPL,2018-06-04 00:00:00+00:00,191.83,193.42,191.35,191.64,26266174,46.4435953162,46.8285471827,46.3273834319,46.3975947787,105064696,0.0,1.0
AAPL,2018-06-05 00:00:00+00:00,193.31,193.94,192.36,193.07,21565963,46.8019152926,46.9544433906,46.571912605,46.7438093504,86263852,0.0,1.0
AAPL,2018-06-06 00:00:00+00:00,193.98,194.08,191.92,193.63,20933619,46.9641277143,46.9883385235,46.4653850445,46.879389882,83734476,0.0,1.0
AAPL,2018-06-07 00:00:00+00:00,193.46,194.2,192.34,194.14,21347180,46.8382315064,47.0173914946,46.5670704432,47.002865009,85388720,0.0,1.0
AAPL,2018-06-08 00:00:00+00:00,191.7,192.0,189.77,191.17,26656799,46.4121212642,46.4847536918,45.9448526464,46.2838039754,106627196,0.0,1.0
AAPL,2018-06-11 00:00:00+00:00,191.23,191.97,190.21,191.35,18308460,46.2983304609,46.4774904491,46.0513802069,46.3273834319,73233840,0.0,1.0
AAPL,2018-06-12 00:00:00+00:00,192.28,192.61,191.15,191.39,16911141,46.5525439576,46.6324396281,46.2789618135,46.3370677556,67644564,0.0,1.0
AAPL,2018-06-13 00:00:00+00:00,190.7,192.88,190.44,192.42,21638393,46.1700131721,46.6978088129,46.1070650681,46.5864390905,86553572,0.0,1.0
AAPL,2018-06-14 00:00:00+00:00,190.8,191.57,190.22,191.55,21610074,46.1942239813,46.3806472122,46.0538012878,46.3758050504,86440296,0.0,1.0
AAPL,2018-06-15 00:00:00+00:00,188.84,190.16,188.26,190.03,61719160,45.7196921207,46.0392748023,45.5792694272,46.0078007503,246876640,0.0,1.0
AAPL,2018-06-18 00:00:00+00:00,188.74,189.22,187.2,187.88,18484865,45.6954813115,45.8116931957,45.3226348495,45.4872683522,73939460,0.0,1.0
AAPL,2018-06-19 00:00:00+00:00,185.69,186.33,183.45,185.14,33578455,44.9570516304,45.1120008094,44.414729504,44.8238921797,134313820,0.0,1.0
AAPL,2018-06-20 00:00:00+00:00,186.5,187.2,185.73,186.35,20628701,45.153159185,45.3226348495,44.9667359541,45.1168429712,82514804,0.0,1.0
AAPL,2018-06-21 00:00:00+00:00,185.46,188.35,184.94,187.25,25711898,44.9013667692,45.6010591555,44.7754705613,45.3347402542,102847592,0.0,1.0
AAPL,2018-06-22 00:00:00+00:00,184.92,186.15,184.7,186.12,27200447,44.7706283995,45.0684213528,44.7173646192,45.06115811,108801788,0.0,1.0
AAPL,2018-06-25 00:00:00+00:00,182.17,184.92,180.73,183.4,31663096,44.1048311461,44.7706283995,43.7561954934,44.4026240994,126652384,0.0,1.0
AAPL,2018-06-26 00:00:00+00:00,184.43,186.53,182.54,182.99,24569201,44.6519954343,45.1604224278,44.1944111402,44.3033597816,98276804,0.0,1.0
AAPL,2018-06-27 00:00:00+00:00,184.16,187.28,184.03,185.23,25285328,44.5866262494,45.3420034969,44.5551521974,44.845681908,101141312,0.0,1.0
AAPL,2018-06-28 00:00:00+00:00,185.5,186.21,183.8,184.1,17365235,44.9110510929,45.0829478383,44.4994673363,44.5720997639,69460940,0.0,1.0
AAPL,2018-06-29 00:00:00+00:00,185.11,187.19,182.91,186.29,22737666,44.816628937,45.3202137686,44.2839911342,45.1023164857,90950664,0.0,1.0
AAPL,2018-07-02 00:00:00+00:00,187.18,187.3,183.42,183.82,17731343,45.3177926877,45.3468456588,44.4074662612,44.5043094981,70925372,0.0,1.0
AAPL,2018-07-03 00:00:00+00:00,183.92,187.95,183.54,187.79,13954806,44.5285203073,45.5042159187,44.4365192323,45.4654786239,55819224,0.0,1.0
AAPL,2018-07-05 00:00:00+00:00,185.4,186.41,184.28,185.26,16604248,44.8868402837,45.1313694568,44.6156792205,44.8529451508,66416992,0.0,1.0
AAPL,2018-07-06 00:00:00+00:00,187.97,188.43,185.2,185.42,17485245,45.5090580805,45.6204278029,44.8384186653,44.8916824455,69940980,0.0,1.0
AAPL,2018-07-09 00:00:00+00:00,190.58,190.68,189.3,189.5,19756634,46.140960201,46.1651710102,45.8310618431,45.8794834615,79026536,0.0,1.0
AAPL,2018-07-10 00:00:00+00:00,190.35,191.28,190.18,190.71,15939149,46.0852753398,46.3104358655,46.0441169641,46.172434253,63756596,0.0,1.0
AAPL,2018-07-11 00:00:00+00:00,187.88,189.78,187.61,188.5,18831470,45.4872683522,45.9472737273,45.4218991673,45.6373753693,75325880,0.0,1.0
AAPL,2018-07-12 00:00:00+00:00,191.03,191.41,189.31,189.53,18041131,46.2499088425,46.3419099175,45.833482924,45.8867467042,72164524,0.0,1.0
AAPL,2018-07-13 00:00:00+00:00,191.33,191.84,190.9,191.08,12519792,46.3225412701,46.4460163971,46.2184347905,46.2620142471,50079168,0.0,1.0
AAPL,2018-07-16 00:00:00+00:00,190.91,192.65,190.42,191.52,15043110,46.2208558714,46.6421239517,46.1022229063,46.3685418076,60172440,0.0,1.0
AAPL,2018-07-17 00:00:00+00:00,191.45,191.87,189.2,189.75,15534523,46.3515942412,46.4532796399,45.8068510338,45.9400104845,62138092,0.0,1.0
AAPL,2018-07-18 00:00:00+00:00,190.4,191.8,189.93,191.78,16393381,46.0973807444,46.4363320734,45.9835899411,46.4314899116,65573524,0.0,1.0
AAPL,2018-07-19 00:00:00+00:00,191.88,192.55,189.69,189.69,20286752,46.4557007208,46.6179131425,45.925483999,45.925483999,81147008,0.0,1.0
AAPL,2018-07-20 00:00:00+00:00,191.44,192.43,190.17,191.78,20706042,46.3491731602,46.5888601715,46.0416958832,46.4314899116,82824168,0.0,1.0
AAPL,2018-07-23 00:00:00+00:00,191.61,191.96,189.56,190.68,15989365,46.3903315359,46.4750693682,45.894009947,46.1651710102,63957460,0.0,1.0
AAPL,2018-07-24 00:00:00+00:00,193.0,193.66,192.05,192.45,18697898,46.726861784,46.8866531248,46.4968590965,46.5937023333,74791592,0.0,1.0
AAPL,2018-07-25 00:00:00+00:00,194.82,194.85,192.43,193.06,16826483,47.1674985117,47.1747617545,46.5888601715,46.7413882695,67305932,0.0,1.0
AAPL,2018-07-26 00:00:00+00:00,194.21,195.96,193.61,194.61,19075964,47.0198125755,47.4435017367,46.8745477202,47.1166558123,76303856,0.0,1.0
AAPL,2018-07-27 00:00:00+00:00,190.98,195.19,190.1,194.99,24023972,46.2378034379,47.2570785058,46.0247483168,47.2086568874,96095888,0.0,1.0
AAPL,2018-07-30 00:00:00+00:00,189.91,192.2,189.07,191.9,21029535,45.9787477793,46.5331753103,45.7753769819,46.4605428826,84118140,0.0,1.0
AAPL,2018-07-31 00:00:00+00:00,190.29,192.14,189.34,190.3,39373038,46.0707488543,46.5186488247,45.8407461667,46.0731699352,157492152,0.0,1.0
AAPL,2018-08-01 00:00:00+00:00,201.5,201.76,197.31,199.13,67935716,48.7847805672,48.8477286712,47.7703476611,48.2109843888,271742864,0.0,1.0
AAPL,2018-08-02 00:00:00+00:00,207.39,208.38,200.35,200.58,62404012,50.21079723,50.4504842412,48.5063562613,48.5620411224,249616048,0.0,1.0
AAPL,2018-08-03 00:00:00+00:00,207.99,208.74,205.48,207.03,33447396,50.3560620852,50.5376431544,49.748370774,50.1236383168,133789584,0.0,1.0
AAPL,2018-08-06 00:00:00+00:00,209.07,209.25,207.07,208.0,25425387,50.6175388248,50.6611182813,50.1333226405,50.3584831662,101701548,0.0,1.0
AAPL,2018-08-07 00:00:00+00:00,207.11,209.5,206.76,209.32,25587387,50.1430069642,50.7216453044,50.0582691319,50.6780658478,102349548,0.0,1.0
AAPL,2018-08-08 00:00:00+00:00,207.25,207.81,204.52,206.05,22525487,50.1769020971,50.3124826287,49.5159470055,49.8863723865,90101948,0.0,1.0
AAPL,2018-08-09 00:00:00+00:00,208.88,209.78,207.2,207.28,23492626,50.5715382873,50.7894355702,50.1647966924,50.1841653398,93970504,0.0,1.0
AAPL,2018-08-10 00:00:00+00:00,207.53,209.1,206.67,207.36,24611202,50.4214312701,50.8028780349,50.2124859085,50.3801281172,98444808,0.73,1.0
AAPL,2018-08-13 00:00:00+00:00,208.87,210.95,207.7,207.7,25890880,50.7469972987,51.2523535221,50.462734423,50.462734423,103563520,0.0,1.0
AAPL,2018-08-14 00:00:00+00:00,209.75,210.56,208.26,210.16,20748010,50.9608018547,51.1575992302,50.5987918678,51.0604153411,82992040,0.0,1.0
AAPL,2018-08-15 00:00:00+00:00,210.24,210.74,208.33,209.22,28807564,51.0798521189,51.2013319803,50.6157990484,50.8320332016,115230256,0.0,1.0
AAPL,2018-08-16 00:00:00+00:00,213.32,213.81,211.47,211.75,28500367,51.8281680651,51.9472183292,51.3786925779,51.4467213003,114001468,0.0,1.0
AAPL,2018-08-17 00:00:00+00:00,217.58,217.95,213.16,213.44,35426997,52.8631764841,52.9530715816,51.7892945094,51.8573232318,141707988,0.0,1.0
AAPL,2018-08-20 00:00:00+00:00,215.46,219.18,215.11,218.1,30287695,52.3481018718,53.2519120406,52.2630659689,52.98951554,121150780,0.0,1.0
AAPL,2018-08-21 00:00:00+00:00,215.04,217.19,214.03,216.8,26159755,52.2460587883,52.7684221923,52.0006694682,52.6736679004,104639020,0.0,1.0
AAPL,2018-08-22 00:00:00+00:00,215.05,216.36,213.84,214.1,19018131,52.2484883855,52.5667656223,51.9545071209,52.0176766488,76072524,0.0,1.0
AAPL,2018-08-23 00:00:00+00:00,215.49,217.05,214.6,214.65,18883224,52.3553906635,52.7344078311,52.1391565102,52.1513044964,75532896,0.0,1.0
AAPL,2018-08-24 00:00:00+00:00,216.16,216.9,215.11,216.6,18476356,52.5181736778,52.6979638726,52.2630659689,52.6250759558,73905424,0.0,1.0
AAPL,2018-08-27 00:00:00+00:00,217.94,218.74,216.33,217.15,20525117,52.9506419843,53.1450097626,52.5594768307,52.7587038033,82100468,0.0,1.0
AAPL,2018-08-28 00:00:00+00:00,219.7,220.54,218.92,219.01,22776766,53.3782510964,53.5823372636,53.1887425127,53.2106088877,91107064,0.0,1.0
AAPL,2018-08-29 00:00:00+00:00,222.98,223.49,219.41,220.15,27254804,54.1751589872,54.2990684458,53.3077927768,53.4875829717,109019216,0.0,1.0
AAPL,2018-08-30 00:00:00+00:00,225.03,228.26,222.4,223.25,48793824,54.6732264189,55.4579863235,54.034242348,54.2407581123,195175296,0.0,1.0
AAPL,2018-08-31 00:00:00+00:00,227.63,228.87,226.0,226.51,43340134,55.3049216982,55.6061917544,54.90889735,55.0328068086,173360536,0.0,1.0
AAPL,2018-09-04 00:00:00+00:00,228.36,229.18,226.63,228.41,27390132,55.4822822958,55.6815092685,55.0619619754,55.4944302819,109560528,0.0,1.0
AAPL,2018-09-05 00:00:00+00:00,226.87,229.67,225.1,228.99,33332960,55.1202723088,55.8005595326,54.6902335995,55.6353469211,133331840,0.0,1.0
AAPL,2018-09-06 00:00:00+00:00,223.1,227.35,221.3,226.23,34289976,54.2043141539,55.2368929758,53.7669866529,54.9647780863,137159904,0.0,1.0
AAPL,2018-09-07 00:00:00+00:00,221.3,225.37,220.71,221.85,37619810,53.7669866529,54.7558327247,53.6236404165,53.9006145004,150479240,0.0,1.0
AAPL,2018-09-10 00:00:00+00:00,218.33,221.85,216.47,220.95,39516453,53.0453962762,53.9006145004,52.5934911918,53.6819507499,158065812,0.0,1.0
AAPL,2018-09-11 00:00:00+00:00,223.85,224.3,216.56,218.01,35749049,54.386533946,54.4958658213,52.6153575669,52.9676491649,142996196,0.0,1.0
AAPL,2018-09-12 00:00:00+00:00,221.07,225.0,219.84,224.94,49278740,53.7111059167,54.6659376272,53.4122654576,54.6513600439,197114960,0.0,1.0
AAPL,2018-09-13 00:00:00+00:00,226.41,228.35,222.57,223.52,41706377,55.0085108364,55.4798526986,54.0755455008,54.3063572375,166825508,0.0,1.0
AAPL,2018-09-14 00:00:00+00:00,223.84,226.84,222.52,225.75,31999289,54.3841043488,55.1129835172,54.0633975147,54.8481574193,127997156,0.0,1.0
AAPL,2018-09-17 00:00:00+00:00,217.88,222.95,217.27,222.15,37195133,52.936064401,54.1678701955,52.7878589701,53.9735024173,148780532,0.0,1.0
AAPL,2018-09-18 00:00:00+00:00,218.24,221.85,217.12,217.79,31571712,53.0235299012,53.9006145004,52.7514150117,52.9141980259,126286848,0.0,1.0
AAPL,2018-09-19 00:00:00+00:00,218.37,219.62,215.3,218.5,27123833,53.0551146651,53.3588143186,52.3092283162,53.0866994291,108495332,0.0,1.0
AAPL,2018-09-20 00:00:00+00:00,220.03,222.28,219.15,220.24,26608794,53.458427805,54.0050871812,53.2446232489,53.5094493468,106435176,0.0,1.0
AAPL,2018-09-21 00:00:00+00:00,217.66,221.36,217.29,220.78,96246748,52.882613262,53.7815642363,52.7927181645,53.6406475971,384986992,0.0,1.0
AAPL,2018-09-24 00:00:00+00:00,220.79,221.26,216.63,216.82,27693358,53.6430771943,53.757268264,52.6323647475,52.6785270948,110773432,0.0,1.0
AAPL,2018-09-25 00:00:00+00:00,222.19,222.82,219.7,219.75,24554379,53.9832208062,54.1362854315,53.3782510964,53.3903990826,98217516,0.0,1.0
AAPL,2018-09-26 00:00:00+00:00,220.42,223.75,219.76,221.0,23984706,53.5531820969,54.3622379737,53.3928286798,53.6940987361,95938824,0.0,1.0
AAPL,2018-09-27 00:00:00+00:00,224.95,226.44,223.54,223.82,30181227,54.6537896411,55.015799628,54.311216432,54.3792451543,120724908,0.0,1.0
AAPL,2018-09-28 00:00:00+00:00,225.74,225.84,224.02,224.79,22929364,54.8457278221,54.8700237944,54.4278370989,54.6149160854,91717456,0.0,1.0
AAPL,2018-10-01 00:00:00+00:00,227.26,229.42,226.35,227.95,23600802,55.2150266007,55.7398196019,54.993933253,55.3826688094,94403208,0.0,1.0
AAPL,2018-10-02 00:00:00+00:00,229.28,230.0,226.63,227.25,24788170,55.7058052408,55.8807362412,55.0619619754,55.2125970035,99152680,0.0,1.0
AAPL,2018-10-03 00:00:00+00:00,232.07,233.47,229.78,230.05,28654799,56.3836628673,56.7238064792,55.8272851021,55.8928842273,114619196,0.0,1.0
AAPL,2018-10-04 00:00:00+00:00,227.99,232.35,226.73,230.78,32042000,55.3923871984,56.4516915897,55.0862579476,56.0702448249,128168000,0.0,1.0
AAPL,2018-10-05 00:00:00+00:00,224.29,228.41,220.58,227.96,33580463,54.493436224,55.4944302819,53.5920556525,55.3850984067,134321852,0.0,1.0
AAPL,2018-10-08 00:00:00+00:00,223.77,224.8,220.2,222.21,29663923,54.3670971682,54.6173456827,53.4997309578,53.9880800006,118655692,0.0,1.0
AAPL,2018-10-09 00:00:00+00:00,226.87,227.27,222.25,223.64,26891029,55.1202723088,55.2174561979,53.9977983896,54.3355124042,107564116,0.0,1.0
AAPL,2018-10-10 00:00:00+00:00,216.36,226.35,216.05,225.46,41990554,52.5667656223,54.993933253,52.4914481083,54.7776990997,167962216,0.0,1.0
AAPL,2018-10-11 00:00:00+00:00,214.45,219.5,212.32,214.52,53124392,52.1027125518,53.3296591519,51.5852083423,52.1197197324,212497568,0.0,1.0
AAPL,2018-10-12 00:00:00+00:00,222.11,222.88,216.84,220.42,40337851,53.9637840284,54.1508630149,52.6833862893,53.5531820969,161351404,0.0,1.0
AAPL,2018-10-15 00:00:00+00:00,217.36,221.83,217.27,221.16,30791007,52.8097253451,53.895755306,52.7878589701,53.7329722917,123164028,0.0,1.0
AAPL,2018-10-16 00:00:00+00:00,222.15,222.99,216.76,218.93,29183963,53.9735024173,54.1775885844,52.6639495115,53.1911721099,116735852,0.0,1.0
AAPL,2018-10-17 00:00:00+00:00,221.19,222.64,219.34,222.3,22885397,53.7402610834,54.0925526814,53.2907855962,54.0099463757,91541588,0.0,1.0
AAPL,2018-10-18 00:00:00+00:00,216.02,219.74,213.0,217.86,32581315,52.4841593166,53.3879694854,51.7504209538,52.9312052065,130325260,0.0,1.0
AAPL,2018-10-19 00:00:00+00:00,219.31,221.26,217.43,218.06,33078726,53.2834968046,53.757268264,52.8267325257,52.9797971511,132314904,0.0,1.0
AAPL,2018-10-22 00:00:00+00:00,220.65,223.36,218.94,219.79,28792082,53.6090628331,54.2674836819,53.1936017071,53.4001174715,115168328,0.0,1.0
AAPL,2018-10-23 00:00:00+00:00,222.73,223.25,214.7,215.83,38767846,54.1144190565,54.2407581123,52.1634524825,52.4379969693,155071384,0.0,1.0
AAPL,2018-10-24 00:00:00+00:00,215.09,224.23,214.54,222.6,40925163,52.2582067744,54.4788586407,52.1245789269,54.0828342925,163700652,0.0,1.0
AAPL,2018-10-25 00:00:00+00:00,219.8,221.38,216.75,217.71,29855768,53.4025470687,53.7864234307,52.6615199142,52.8947612481,119423072,0.0,1.0
AAPL,2018-10-26 00:00:00+00:00,216.3,220.19,212.67,215.9,47258375,52.552188039,53.4973013606,51.6702442453,52.4550041499,189033500,0.0,1.0
AAPL,2018-10-29 00:00:00+00:00,212.24,219.69,206.09,219.19,45935520,51.5657715645,53.3758214992,50.0715692693,53.2543416378,183742080,0.0,1.0
AAPL,2018-10-30 00:00:00+00:00,213.3,215.18,209.27,211.15,36659990,51.8233088706,52.2800731494,50.8441811878,51.3009454666,146639960,0.0,1.0
AAPL,2018-10-31 00:00:00+00:00,218.86,220.45,216.62,216.88,38358933,53.1741649293,53.5604708885,52.6299351503,52.6931046782,153435732,0.0,1.0
AAPL,2018-11-01 00:00:00+00:00,222.22,222.36,216.81,219.05,58323180,53.9905095979,54.0245239591,52.6760974976,53.2203272766,233292720,0.0,1.0
AAPL,2018-11-02 00:00:00+00:00,207.48,213.65,205.43,209.55,91328654,50.409283284,51.9083447736,49.9112158523,50.9122099102,365314616,0.0,1.0
AAPL,2018-11-05 00:00:00+00:00,201.59,204.39,198.17,204.3,66163669,48.9782505168,49.6585377406,48.1473282648,49.6366713655,264654676,0.0,1.0
AAPL,2018-11-06 00:00:00+00:00,203.77,204.72,201.69,201.92,31882881,49.5079027124,49.7387144491,49.002546489,49.0584272253,127531524,0.0,1.0
AAPL,2018-11-07 00:00:00+00:00,209.95,210.06,204.13,205.97,33424434,51.0093937993,51.0361193688,49.5953682126,50.0424141026,133697736,0.0,1.0
AAPL,2018-11-08 00:00:00+00:00,208.49,210.12,206.75,209.98,25362636,50.8320332016,51.2294441763,50.4078030814,51.1953107184,101450544,0.73,1.0
AAPL,2018-11-09 00:00:00+00:00,204.47,206.01,202.25,205.55,34365750,49.8519153376,50.2273833751,49.3106562187,50.1152305847,137463000,0.0,1.0
AAPL,2018-11-12 00:00:00+00:00,194.17,199.85,193.79,199.0,51135518,47.3406680741,48.7255112252,47.2480201168,48.5182723734,204542072,0.0,1.0
AAPL,2018-11-13 00:00:00+00:00,192.23,197.18,191.45,191.63,46882936,46.867675871,48.07453742,46.6775037482,46.7213896227,187531744,0.0,1.0
AAPL,2018-11-14 00:00:00+00:00,186.8,194.48,185.93,193.9,60800957,45.5437853233,47.4162493024,45.3316702632,47.2748392623,243203828,0.0,1.0
AAPL,2018-11-15 00:00:00+00:00,191.41,191.97,186.9,188.39,46478801,46.6677513316,46.8042851634,45.5681663647,45.9314438815,185915204,0.0,1.0
AAPL,2018-11-16 00:00:00+00:00,193.53,194.97,189.46,190.5,36928253,47.1846294091,47.5357164052,46.1923210244,46.4458838549,147713012,0.0,1.0
AAPL,2018-11-19 00:00:00+00:00,185.86,190.7,184.99,190.0,41920872,45.3146035342,46.4946459377,45.1024884741,46.3239786479,167683488,0.0,1.0
AAPL,2018-11-20 00:00:00+00:00,176.98,181.47,175.51,178.37,67825247,43.1495670585,44.2442758171,42.79116575,43.4884635339,271300988,0.0,1.0
AAPL,2018-11-21 00:00:00+00:00,176.78,180.27,176.55,179.73,31124210,43.1008049757,43.9517033203,43.0447285805,43.8200456968,124496840,0.0,1.0
AAPL,2018-11-23 00:00:00+00:00,172.29,176.595,172.1,174.94,23623972,42.0060962171,43.0557000491,41.9597722385,42.6521938141,94495888,0.0,1.0
AAPL,2018-11-26 00:00:00+00:00,174.62,174.95,170.26,174.24,44998520,42.5741744816,42.6546319182,41.5111610768,42.4815265243,179994080,0.0,1.0
